   67.6558	   73.6342	
   38.2874	   89.2396	

   66.3301	   72.8159	
   68.5076	   72.3350	

   76.9607	   63.3896	
   67.6558	   73.6342	

   67.6558	   73.6342	
   68.5076	   72.3350	

   67.6558	   73.6342	
   65.9021	   74.2999	

   66.3301	   72.8159	
   67.6558	   73.6342	

   65.9021	   74.2999	
   66.3301	   72.8159	

   66.3301	   72.8159	
   58.8167	   70.8096	

   68.1090	   69.5442	
   66.3301	   72.8159	

   70.8415	   59.7082	
   68.1090	   69.5442	

   68.5076	   72.3350	
   68.1090	   69.5442	

   76.9607	   63.3896	
   68.5076	   72.3350	

   68.1090	   69.5442	
   76.9607	   63.3896	

   62.1210	   61.5790	
   60.6825	   62.9365	

   61.2938	   56.4586	
   62.1210	   61.5790	

   68.1090	   69.5442	
   62.1210	   61.5790	

   66.6548	   60.1906	
   68.1090	   69.5442	

   62.1210	   61.5790	
   66.6548	   60.1906	

   58.8167	   70.8096	
   65.9021	   74.2999	

   38.2874	   89.2396	
   57.3002	   72.7986	

   65.9021	   74.2999	
   38.2874	   89.2396	

   57.3002	   72.7986	
   65.9021	   74.2999	

   58.8167	   70.8096	
   57.3002	   72.7986	

   54.2856	   71.3704	
   55.3844	   71.1779	

   55.3844	   71.1779	
   57.3002	   72.7986	

   48.6897	   71.9655	
   50.1835	   61.2707	

   57.3002	   72.7986	
   48.6897	   71.9655	

   54.2856	   71.3704	
   57.3002	   72.7986	

   48.6897	   71.9655	
   54.2856	   71.3704	

   58.8167	   70.8096	
   55.3844	   71.1779	

   55.3844	   71.1779	
   57.9425	   68.5534	

   58.8167	   70.8096	
   57.9425	   68.5534	

   68.1090	   69.5442	
   58.8167	   70.8096	

   60.6825	   62.9365	
   68.1090	   69.5442	

   68.1090	   69.5442	
   57.9425	   68.5534	

   60.6825	   62.9365	
   57.9425	   68.5534	

   50.1835	   61.2707	
   60.6825	   62.9365	

   57.9425	   68.5534	
   54.2856	   71.3704	

   50.1835	   61.2707	
   57.9425	   68.5534	

   54.2856	   71.3704	
   50.1835	   61.2707	

   70.8415	   59.7082	
   66.6548	   60.1906	

   96.4888	   24.6811	
   76.9607	   63.3896	

   61.2938	   56.4586	
   60.6825	   62.9365	

   60.6825	   62.9365	
   54.0892	   54.2901	

   68.6633	   57.8928	
   73.0240	   56.7015	

   70.8415	   59.7082	
   68.6633	   57.8928	

   73.0240	   56.7015	
   76.9607	   63.3896	

   70.8415	   59.7082	
   73.0240	   56.7015	

   76.9607	   63.3896	
   70.8415	   59.7082	

   65.8314	   49.6308	
   68.6633	   57.8928	

   68.6633	   57.8928	
   66.6548	   60.1906	

   61.2938	   56.4586	
   68.6633	   57.8928	

   66.6548	   60.1906	
   61.2938	   56.4586	

   96.4888	   24.6811	
   73.0240	   56.7015	

   73.7523	   30.0789	
   96.4888	   24.6811	

   73.6650	    2.0192	
   73.7523	   30.0789	

   59.2487	   22.4923	
   73.7523	   30.0789	

   73.7523	   30.0789	
   60.3351	   24.7584	

   73.0240	   56.7015	
   65.8314	   49.6308	

   73.7523	   30.0789	
   73.0240	   56.7015	

   73.7523	   30.0789	
   65.8314	   49.6308	

   59.3555	   42.1221	
   73.7523	   30.0789	

   65.8314	   49.6308	
   61.2938	   56.4586	

   59.2487	   22.4923	
   60.3351	   24.7584	

   65.8314	   49.6308	
   58.6683	   46.4120	

   59.3555	   42.1221	
   65.8314	   49.6308	

   54.0892	   54.2901	
   50.1835	   61.2707	

   50.1835	   61.2707	
   45.1841	   58.4772	

   58.5611	   46.3666	
   54.0892	   54.2901	

   61.2938	   56.4586	
   54.0892	   54.2901	

   58.6683	   46.4120	
   61.2938	   56.4586	

   54.0892	   54.2901	
   58.6683	   46.4120	

   54.0892	   54.2901	
   45.1841	   58.4772	

   47.8855	   49.3185	
   54.0892	   54.2901	

   45.1841	   58.4772	
   47.8855	   49.3185	

   58.6683	   46.4120	
   58.5611	   46.3666	

   59.3555	   42.1221	
   58.6683	   46.4120	

   47.8855	   49.3185	
   39.9696	   46.6770	

   31.4462	   32.0252	
   60.3351	   24.7584	

   60.3351	   24.7584	
   59.3555	   42.1221	

   55.2130	   42.7566	
   60.3351	   24.7584	

   59.3555	   42.1221	
   58.5611	   46.3666	

   55.2130	   42.7566	
   59.3555	   42.1221	

   47.8855	   49.3185	
   55.2130	   42.7566	

   58.5611	   46.3666	
   47.8855	   49.3185	

   55.2130	   42.7566	
   58.5611	   46.3666	

   38.8299	   15.8032	
   59.2487	   22.4923	

   59.2487	   22.4923	
   31.4462	   32.0252	

   48.6897	   71.9655	
   38.2874	   89.2396	

   43.8727	   69.8150	
   48.6897	   71.9655	

   38.2874	   89.2396	
   21.4063	   95.3829	

   30.6393	   87.4114	
   32.9262	   74.5222	

   32.9262	   74.5222	
   38.2874	   89.2396	

   26.1925	   84.7441	
   30.6393	   87.4114	

   38.2874	   89.2396	
   28.5538	   89.3811	

   30.6393	   87.4114	
   38.2874	   89.2396	

   28.5538	   89.3811	
   30.6393	   87.4114	

   38.2874	   89.2396	
   35.6317	   71.7007	

   43.8727	   69.8150	
   38.2874	   89.2396	

   29.4122	   67.0369	
   27.9697	   69.3758	

   41.1266	   67.2267	
   50.1835	   61.2707	

   50.1835	   61.2707	
   43.8727	   69.8150	

   35.6317	   71.7007	
   41.1266	   67.2267	

   43.8727	   69.8150	
   35.6317	   71.7007	

   41.1266	   67.2267	
   43.8727	   69.8150	

   35.6317	   71.7007	
   29.4122	   67.0369	

   35.5187	   62.5974	
   35.6317	   71.7007	

   27.9697	   69.3758	
   35.6317	   71.7007	

   35.6317	   71.7007	
   32.9262	   74.5222	

   26.1925	   84.7441	
   28.5538	   89.3811	

   16.0743	   90.5419	
   24.1305	   87.3806	

   24.1305	   87.3806	
   28.5538	   89.3811	

   21.4063	   95.3829	
   24.1305	   87.3806	

   28.5538	   89.3811	
   21.4063	   95.3829	

   14.1310	   77.6791	
   16.0743	   90.5419	

   21.4063	   95.3829	
   12.6868	   93.8774	

   16.0743	   90.5419	
   21.4063	   95.3829	

   12.6868	   93.8774	
   16.0743	   90.5419	

   24.1305	   87.3806	
   14.1310	   77.6791	

   26.1925	   84.7441	
   24.1305	   87.3806	

   23.8979	   64.7361	
   27.9697	   69.3758	

   14.1310	   77.6791	
   27.9697	   69.3758	

   26.1925	   84.7441	
   14.1310	   77.6791	

   32.9262	   74.5222	
   26.1925	   84.7441	

   27.9697	   69.3758	
   32.9262	   74.5222	

   26.1925	   84.7441	
   27.9697	   69.3758	

   14.1310	   77.6791	
   -1.8365	   65.6245	

   23.8979	   64.7361	
   14.1310	   77.6791	

   14.1310	   77.6791	
   12.6868	   93.8774	

   23.8979	   64.7361	
   -1.8365	   65.6245	

   41.1266	   67.2267	
   35.5187	   62.5974	

   45.1841	   58.4772	
   41.1266	   67.2267	

   35.5187	   62.5974	
   29.4122	   67.0369	

   35.5187	   62.5974	
   30.5420	   59.4325	

   39.9696	   46.6770	
   30.5420	   59.4325	

   29.4122	   67.0369	
   23.8979	   64.7361	

   30.5420	   59.4325	
   29.4122	   67.0369	

   24.0731	   52.2574	
   30.5420	   59.4325	

   23.8979	   64.7361	
   21.6045	   57.5576	

   30.5420	   59.4325	
   23.8979	   64.7361	

   39.9696	   46.6770	
   24.0731	   52.2574	

   35.5187	   62.5974	
   39.9696	   46.6770	

   45.1841	   58.4772	
   35.5187	   62.5974	

   39.9696	   46.6770	
   45.1841	   58.4772	

   39.9696	   46.6770	
   31.4462	   32.0252	

   55.2130	   42.7566	
   39.9696	   46.6770	

   31.4462	   32.0252	
   55.2130	   42.7566	

   38.8299	   15.8032	
   31.4462	   32.0252	

   26.1892	   21.1723	
   38.8299	   15.8032	

   31.4462	   32.0252	
   26.1892	   21.1723	

   31.4462	   32.0252	
   24.0731	   52.2574	

   10.7372	   15.5924	
   26.1892	   21.1723	

   26.1892	   21.1723	
    3.2428	   27.1616	

   21.6045	   57.5576	
   -1.8365	   65.6245	

   -1.8365	   65.6245	
   -4.7170	   57.8270	

   24.0731	   52.2574	
   22.6818	   55.2577	

   20.6564	   49.7907	
   24.0731	   52.2574	

   20.6564	   49.7907	
   22.6818	   55.2577	

   30.5420	   59.4325	
   21.6045	   57.5576	

   22.6818	   55.2577	
   30.5420	   59.4325	

   21.6045	   57.5576	
   22.6818	   55.2577	

   21.6045	   57.5576	
   -4.7170	   57.8270	

   20.6564	   49.7907	
   21.6045	   57.5576	

   -4.7170	   57.8270	
   20.6564	   49.7907	

   20.6564	   49.7907	
  -10.5718	   48.9948	

   31.4462	   32.0252	
   20.6564	   49.7907	

    3.2428	   27.1616	
   31.4462	   32.0252	

   20.6564	   49.7907	
    3.2428	   27.1616	

    3.2428	   27.1616	
   -4.6413	   21.2599	

   10.7372	   15.5924	
    3.2428	   27.1616	

   -4.6413	   21.2599	
   10.7372	   15.5924	

   59.2487	   22.4923	
   68.2514	   -9.0759	

   73.6650	    2.0192	
   59.2487	   22.4923	

   96.4888	   24.6811	
   73.6650	    2.0192	

   63.2050	  -34.0980	
   81.0010	  -38.6643	

   96.4888	   24.6811	
   85.1855	   -7.8785	

   96.4970	  -22.9158	
   96.4888	   24.6811	

   96.4970	  -22.9158	
   85.1855	   -7.8785	

   87.9867	  -15.3159	
   96.4970	  -22.9158	

   87.9867	  -15.3159	
   85.1855	   -7.8785	

   83.2393	   -8.0222	
   87.9867	  -15.3159	

   85.1855	   -7.8785	
   73.6650	    2.0192	

   83.2393	   -8.0222	
   85.1855	   -7.8785	

   91.2208	  -30.2322	
   87.9867	  -15.3159	

   82.6057	  -35.6650	
   94.0858	  -32.4848	

   91.2208	  -30.2322	
   82.6057	  -35.6650	

   96.4970	  -22.9158	
   91.2208	  -30.2322	

   94.0858	  -32.4848	
   96.4970	  -22.9158	

   91.2208	  -30.2322	
   94.0858	  -32.4848	

   82.6057	  -35.6650	
   81.0010	  -38.6643	

   86.9944	  -44.0150	
   82.6057	  -35.6650	

   82.6057	  -35.6650	
   87.9867	  -15.3159	

   82.6057	  -35.6650	
   64.1845	  -23.2436	

   63.2050	  -34.0980	
   82.6057	  -35.6650	

   38.8299	   15.8032	
   32.8900	    3.5730	

   68.2514	   -9.0759	
   38.8299	   15.8032	

   68.6614	   -8.9142	
   79.4300	   -9.1894	

   83.2393	   -8.0222	
   73.6650	    2.0192	

   79.4300	   -9.1894	
   83.2393	   -8.0222	

   73.6650	    2.0192	
   79.4300	   -9.1894	

   64.1845	  -23.2436	
   68.6614	   -8.9142	

   73.6650	    2.0192	
   68.2514	   -9.0759	

   68.6614	   -8.9142	
   73.6650	    2.0192	

   68.2514	   -9.0759	
   68.6614	   -8.9142	

   64.1845	  -23.2436	
   68.2514	   -9.0759	

   69.6711	  -47.1073	
   63.2050	  -34.0980	

   87.9867	  -15.3159	
   79.4300	   -9.1894	

   64.1845	  -23.2436	
   87.9867	  -15.3159	

   79.4300	   -9.1894	
   64.1845	  -23.2436	

   63.2050	  -34.0980	
   64.1845	  -23.2436	

   49.7595	  -35.3890	
   63.2050	  -34.0980	

   51.7803	  -37.2629	
   49.7595	  -35.3890	

   63.2050	  -34.0980	
   51.7803	  -37.2629	

   51.9810	  -39.6648	
   63.2050	  -34.0980	

   51.7803	  -37.2629	
   51.9810	  -39.6648	

   69.6711	  -47.1073	
   51.9810	  -39.6648	

   51.4538	  -81.7664	
   66.4685	  -74.1902	

   94.0858	  -32.4848	
   86.9944	  -44.0150	

   73.0081	  -67.7485	
   94.0858	  -32.4848	

   86.9944	  -44.0150	
   81.0010	  -38.6643	

   73.0081	  -67.7485	
   86.9944	  -44.0150	

   86.9944	  -44.0150	
   80.9815	  -40.3364	

   84.6712	  -47.4373	
   86.9944	  -44.0150	

   84.6712	  -47.4373	
   80.9815	  -40.3364	

   69.6711	  -47.1073	
   84.6712	  -47.4373	

   81.0010	  -38.6643	
   69.6711	  -47.1073	

   80.9815	  -40.3364	
   81.0010	  -38.6643	

   69.6711	  -47.1073	
   80.9815	  -40.3364	

   68.7151	  -63.6061	
   69.6711	  -47.1073	

   64.3521	  -71.0952	
   73.0081	  -67.7485	

   84.6712	  -47.4373	
   68.7151	  -63.6061	

   73.0081	  -67.7485	
   84.6712	  -47.4373	

   68.7151	  -63.6061	
   73.0081	  -67.7485	

   63.0038	  -75.7773	
   66.4685	  -74.1902	

   73.0081	  -67.7485	
   65.8176	  -72.6097	

   66.4685	  -74.1902	
   73.0081	  -67.7485	

   65.8176	  -72.6097	
   66.4685	  -74.1902	

   65.8176	  -72.6097	
