#octave:5> for t=[-3:2:3];for y=[0:.5:5];for x=[0:.5:5];fprintf("%f %f %f %f\n",x,y,t,.1*randn+t/(1+.5*x**2+.5*y**2));end;end;fprintf("\n\n");end
0.000000 0.000000 -3.000000 -2.963403
0.500000 0.000000 -3.000000 -2.658039
1.000000 0.000000 -3.000000 -1.993093
1.500000 0.000000 -3.000000 -1.435584
2.000000 0.000000 -3.000000 -1.016739
2.500000 0.000000 -3.000000 -0.788885
3.000000 0.000000 -3.000000 -0.571931
3.500000 0.000000 -3.000000 -0.353282
4.000000 0.000000 -3.000000 -0.454969
4.500000 0.000000 -3.000000 -0.023723
5.000000 0.000000 -3.000000 -0.376835
0.000000 0.500000 -3.000000 -2.640670
0.500000 0.500000 -3.000000 -2.538482
1.000000 0.500000 -3.000000 -1.879216
1.500000 0.500000 -3.000000 -1.282207
2.000000 0.500000 -3.000000 -0.855734
2.500000 0.500000 -3.000000 -0.722371
3.000000 0.500000 -3.000000 -0.329597
3.500000 0.500000 -3.000000 -0.436604
4.000000 0.500000 -3.000000 -0.210288
4.500000 0.500000 -3.000000 -0.196320
5.000000 0.500000 -3.000000 -0.227366
0.000000 1.000000 -3.000000 -2.132368
0.500000 1.000000 -3.000000 -1.964300
1.000000 1.000000 -3.000000 -1.407699
1.500000 1.000000 -3.000000 -1.168644
2.000000 1.000000 -3.000000 -0.847112
2.500000 1.000000 -3.000000 -0.574199
3.000000 1.000000 -3.000000 -0.601445
3.500000 1.000000 -3.000000 -0.392356
4.000000 1.000000 -3.000000 -0.108008
4.500000 1.000000 -3.000000 -0.271737
5.000000 1.000000 -3.000000 -0.198787
0.000000 1.500000 -3.000000 -1.462874
0.500000 1.500000 -3.000000 -1.192205
1.000000 1.500000 -3.000000 -1.046071
1.500000 1.500000 -3.000000 -0.906396
2.000000 1.500000 -3.000000 -0.794711
2.500000 1.500000 -3.000000 -0.459100
3.000000 1.500000 -3.000000 -0.560685
3.500000 1.500000 -3.000000 -0.328734
4.000000 1.500000 -3.000000 -0.290815
4.500000 1.500000 -3.000000 -0.172648
5.000000 1.500000 -3.000000 -0.172045
0.000000 2.000000 -3.000000 -0.766566
0.500000 2.000000 -3.000000 -1.104121
1.000000 2.000000 -3.000000 -0.788480
1.500000 2.000000 -3.000000 -0.709613
2.000000 2.000000 -3.000000 -0.706113
2.500000 2.000000 -3.000000 -0.352374
3.000000 2.000000 -3.000000 -0.402763
3.500000 2.000000 -3.000000 -0.253275
4.000000 2.000000 -3.000000 -0.332600
4.500000 2.000000 -3.000000 -0.141266
5.000000 2.000000 -3.000000 -0.301696
0.000000 2.500000 -3.000000 -0.777781
0.500000 2.500000 -3.000000 -0.697497
1.000000 2.500000 -3.000000 -0.565768
1.500000 2.500000 -3.000000 -0.489629
2.000000 2.500000 -3.000000 -0.512974
2.500000 2.500000 -3.000000 -0.498344
3.000000 2.500000 -3.000000 -0.275761
3.500000 2.500000 -3.000000 -0.325343
4.000000 2.500000 -3.000000 -0.241341
4.500000 2.500000 -3.000000 -0.078854
5.000000 2.500000 -3.000000 -0.201397
0.000000 3.000000 -3.000000 -0.596014
0.500000 3.000000 -3.000000 -0.639909
1.000000 3.000000 -3.000000 -0.613713
1.500000 3.000000 -3.000000 -0.518731
2.000000 3.000000 -3.000000 -0.489097
2.500000 3.000000 -3.000000 -0.253037
3.000000 3.000000 -3.000000 -0.226156
3.500000 3.000000 -3.000000 -0.135826
4.000000 3.000000 -3.000000 -0.332709
4.500000 3.000000 -3.000000 -0.013375
5.000000 3.000000 -3.000000 -0.267664
0.000000 3.500000 -3.000000 -0.523671
0.500000 3.500000 -3.000000 -0.421015
1.000000 3.500000 -3.000000 -0.336430
1.500000 3.500000 -3.000000 -0.464790
2.000000 3.500000 -3.000000 -0.458591
2.500000 3.500000 -3.000000 -0.268108
3.000000 3.500000 -3.000000 -0.504520
3.500000 3.500000 -3.000000 -0.269456
4.000000 3.500000 -3.000000 -0.309849
4.500000 3.500000 -3.000000 -0.121330
5.000000 3.500000 -3.000000 -0.320282
0.000000 4.000000 -3.000000 -0.245375
0.500000 4.000000 -3.000000 -0.292379
1.000000 4.000000 -3.000000 -0.506549
1.500000 4.000000 -3.000000 -0.286789
2.000000 4.000000 -3.000000 -0.257107
2.500000 4.000000 -3.000000 -0.392142
3.000000 4.000000 -3.000000 -0.268286
3.500000 4.000000 -3.000000 0.007992
4.000000 4.000000 -3.000000 -0.122936
4.500000 4.000000 -3.000000 -0.135572
5.000000 4.000000 -3.000000 -0.108377
0.000000 4.500000 -3.000000 -0.289729
0.500000 4.500000 -3.000000 -0.327870
1.000000 4.500000 -3.000000 -0.361286
1.500000 4.500000 -3.000000 -0.150156
2.000000 4.500000 -3.000000 -0.380008
2.500000 4.500000 -3.000000 -0.241290
3.000000 4.500000 -3.000000 -0.080010
3.500000 4.500000 -3.000000 -0.112164
4.000000 4.500000 -3.000000 -0.030676
4.500000 4.500000 -3.000000 -0.135249
5.000000 4.500000 -3.000000 -0.144911
0.000000 5.000000 -3.000000 -0.192009
0.500000 5.000000 -3.000000 -0.221361
1.000000 5.000000 -3.000000 -0.266895
1.500000 5.000000 -3.000000 -0.313512
2.000000 5.000000 -3.000000 -0.219877
2.500000 5.000000 -3.000000 -0.201780
3.000000 5.000000 -3.000000 -0.213994
3.500000 5.000000 -3.000000 -0.171021
4.000000 5.000000 -3.000000 -0.196320
4.500000 5.000000 -3.000000 0.015243
5.000000 5.000000 -3.000000 -0.217683


0.000000 0.000000 -1.000000 -1.067370
0.500000 0.000000 -1.000000 -0.749496
1.000000 0.000000 -1.000000 -0.819741
1.500000 0.000000 -1.000000 -0.584170
2.000000 0.000000 -1.000000 -0.472105
2.500000 0.000000 -1.000000 -0.162984
3.000000 0.000000 -1.000000 -0.248580
3.500000 0.000000 -1.000000 -0.122621
4.000000 0.000000 -1.000000 -0.115337
4.500000 0.000000 -1.000000 -0.138785
5.000000 0.000000 -1.000000 0.048822
0.000000 0.500000 -1.000000 -1.099291
0.500000 0.500000 -1.000000 -0.798771
1.000000 0.500000 -1.000000 -0.506175
1.500000 0.500000 -1.000000 -0.621815
2.000000 0.500000 -1.000000 -0.524976
2.500000 0.500000 -1.000000 -0.271257
3.000000 0.500000 -1.000000 -0.173510
3.500000 0.500000 -1.000000 -0.083145
4.000000 0.500000 -1.000000 -0.315505
4.500000 0.500000 -1.000000 -0.239191
5.000000 0.500000 -1.000000 -0.078891
0.000000 1.000000 -1.000000 -0.715798
0.500000 1.000000 -1.000000 -0.682812
1.000000 1.000000 -1.000000 -0.604237
1.500000 1.000000 -1.000000 -0.300216
2.000000 1.000000 -1.000000 -0.373282
2.500000 1.000000 -1.000000 -0.143868
3.000000 1.000000 -1.000000 -0.199995
3.500000 1.000000 -1.000000 -0.149382
4.000000 1.000000 -1.000000 0.020681
4.500000 1.000000 -1.000000 -0.104991
5.000000 1.000000 -1.000000 -0.171766
0.000000 1.500000 -1.000000 -0.214302
0.500000 1.500000 -1.000000 -0.532222
1.000000 1.500000 -1.000000 -0.370131
1.500000 1.500000 -1.000000 -0.173796
2.000000 1.500000 -1.000000 -0.330020
2.500000 1.500000 -1.000000 -0.305654
3.000000 1.500000 -1.000000 -0.209727
3.500000 1.500000 -1.000000 -0.022221
4.000000 1.500000 -1.000000 -0.094702
4.500000 1.500000 -1.000000 -0.109702
5.000000 1.500000 -1.000000 -0.111042
0.000000 2.000000 -1.000000 -0.485936
0.500000 2.000000 -1.000000 -0.225944
1.000000 2.000000 -1.000000 -0.332854
1.500000 2.000000 -1.000000 -0.265856
2.000000 2.000000 -1.000000 -0.334166
2.500000 2.000000 -1.000000 -0.173504
3.000000 2.000000 -1.000000 -0.155378
3.500000 2.000000 -1.000000 0.057350
4.000000 2.000000 -1.000000 0.000378
4.500000 2.000000 -1.000000 0.054816
5.000000 2.000000 -1.000000 0.105858
0.000000 2.500000 -1.000000 -0.264055
0.500000 2.500000 -1.000000 -0.209804
1.000000 2.500000 -1.000000 -0.167353
1.500000 2.500000 -1.000000 -0.157889
2.000000 2.500000 -1.000000 -0.116631
2.500000 2.500000 -1.000000 -0.052256
3.000000 2.500000 -1.000000 -0.168591
3.500000 2.500000 -1.000000 0.013296
4.000000 2.500000 -1.000000 0.122724
4.500000 2.500000 -1.000000 -0.003948
5.000000 2.500000 -1.000000 -0.002838
0.000000 3.000000 -1.000000 -0.207576
0.500000 3.000000 -1.000000 -0.177918
1.000000 3.000000 -1.000000 -0.177557
1.500000 3.000000 -1.000000 -0.166470
2.000000 3.000000 -1.000000 -0.087439
2.500000 3.000000 -1.000000 0.029210
3.000000 3.000000 -1.000000 -0.116513
3.500000 3.000000 -1.000000 -0.169192
4.000000 3.000000 -1.000000 -0.188181
4.500000 3.000000 -1.000000 -0.157530
5.000000 3.000000 -1.000000 0.018556
0.000000 3.500000 -1.000000 -0.125634
0.500000 3.500000 -1.000000 0.079369
1.000000 3.500000 -1.000000 -0.087933
1.500000 3.500000 -1.000000 -0.227129
2.000000 3.500000 -1.000000 -0.221165
2.500000 3.500000 -1.000000 -0.117078
3.000000 3.500000 -1.000000 -0.083710
3.500000 3.500000 -1.000000 0.013496
4.000000 3.500000 -1.000000 -0.033081
4.500000 3.500000 -1.000000 -0.090779
5.000000 3.500000 -1.000000 -0.288321
0.000000 4.000000 -1.000000 -0.246329
0.500000 4.000000 -1.000000 -0.264797
1.000000 4.000000 -1.000000 -0.152391
1.500000 4.000000 -1.000000 -0.156615
2.000000 4.000000 -1.000000 -0.029623
2.500000 4.000000 -1.000000 0.038971
3.000000 4.000000 -1.000000 0.018963
3.500000 4.000000 -1.000000 0.060000
4.000000 4.000000 -1.000000 -0.019425
4.500000 4.000000 -1.000000 0.149352
5.000000 4.000000 -1.000000 0.025133
0.000000 4.500000 -1.000000 -0.040762
0.500000 4.500000 -1.000000 -0.162657
1.000000 4.500000 -1.000000 -0.129102
1.500000 4.500000 -1.000000 -0.121937
2.000000 4.500000 -1.000000 -0.049602
2.500000 4.500000 -1.000000 -0.259255
3.000000 4.500000 -1.000000 0.158842
3.500000 4.500000 -1.000000 -0.103517
4.000000 4.500000 -1.000000 0.023978
4.500000 4.500000 -1.000000 -0.081154
5.000000 4.500000 -1.000000 0.038485
0.000000 5.000000 -1.000000 -0.045858
0.500000 5.000000 -1.000000 -0.053994
1.000000 5.000000 -1.000000 -0.125065
1.500000 5.000000 -1.000000 -0.099908
2.000000 5.000000 -1.000000 -0.250529
2.500000 5.000000 -1.000000 -0.134088
3.000000 5.000000 -1.000000 -0.131353
3.500000 5.000000 -1.000000 -0.067244
4.000000 5.000000 -1.000000 -0.071566
4.500000 5.000000 -1.000000 -0.065582
5.000000 5.000000 -1.000000 -0.073736


0.000000 0.000000 1.000000 1.047151
0.500000 0.000000 1.000000 0.830367
1.000000 0.000000 1.000000 0.590074
1.500000 0.000000 1.000000 0.449657
2.000000 0.000000 1.000000 0.379792
2.500000 0.000000 1.000000 0.238689
3.000000 0.000000 1.000000 0.017878
3.500000 0.000000 1.000000 0.059948
4.000000 0.000000 1.000000 0.057355
4.500000 0.000000 1.000000 0.109025
5.000000 0.000000 1.000000 0.095583
0.000000 0.500000 1.000000 0.977878
0.500000 0.500000 1.000000 0.885268
1.000000 0.500000 1.000000 0.719680
1.500000 0.500000 1.000000 0.322639
2.000000 0.500000 1.000000 0.442742
2.500000 0.500000 1.000000 0.063426
3.000000 0.500000 1.000000 0.059496
3.500000 0.500000 1.000000 0.048065
4.000000 0.500000 1.000000 0.097021
4.500000 0.500000 1.000000 0.223119
5.000000 0.500000 1.000000 0.217722
0.000000 1.000000 1.000000 0.606010
0.500000 1.000000 1.000000 0.397196
1.000000 1.000000 1.000000 0.517744
1.500000 1.000000 1.000000 0.457713
2.000000 1.000000 1.000000 0.105496
2.500000 1.000000 1.000000 0.271974
3.000000 1.000000 1.000000 0.080799
3.500000 1.000000 1.000000 0.014377
4.000000 1.000000 1.000000 0.219662
4.500000 1.000000 1.000000 -0.013387
5.000000 1.000000 1.000000 0.204086
0.000000 1.500000 1.000000 0.694667
0.500000 1.500000 1.000000 0.440855
1.000000 1.500000 1.000000 0.360226
1.500000 1.500000 1.000000 0.284131
2.000000 1.500000 1.000000 0.181315
2.500000 1.500000 1.000000 0.213915
3.000000 1.500000 1.000000 0.124375
3.500000 1.500000 1.000000 0.129012
4.000000 1.500000 1.000000 0.155691
4.500000 1.500000 1.000000 -0.013144
5.000000 1.500000 1.000000 0.124763
0.000000 2.000000 1.000000 0.365704
0.500000 2.000000 1.000000 0.373927
1.000000 2.000000 1.000000 0.237624
1.500000 2.000000 1.000000 0.203531
2.000000 2.000000 1.000000 0.295303
2.500000 2.000000 1.000000 0.268359
3.000000 2.000000 1.000000 0.143564
3.500000 2.000000 1.000000 0.245438
4.000000 2.000000 1.000000 0.168926
4.500000 2.000000 1.000000 0.184593
5.000000 2.000000 1.000000 -0.063435
0.000000 2.500000 1.000000 0.277962
0.500000 2.500000 1.000000 0.269137
1.000000 2.500000 1.000000 0.317408
1.500000 2.500000 1.000000 0.265081
2.000000 2.500000 1.000000 0.084888
2.500000 2.500000 1.000000 0.131465
3.000000 2.500000 1.000000 0.073895
3.500000 2.500000 1.000000 0.228949
4.000000 2.500000 1.000000 0.204947
4.500000 2.500000 1.000000 0.075769
5.000000 2.500000 1.000000 0.278828
0.000000 3.000000 1.000000 0.335135
0.500000 3.000000 1.000000 0.183862
1.000000 3.000000 1.000000 0.187378
1.500000 3.000000 1.000000 0.248647
2.000000 3.000000 1.000000 0.020156
2.500000 3.000000 1.000000 0.015550
3.000000 3.000000 1.000000 0.005472
3.500000 3.000000 1.000000 -0.000882
4.000000 3.000000 1.000000 0.146453
4.500000 3.000000 1.000000 0.114310
5.000000 3.000000 1.000000 0.062041
0.000000 3.500000 1.000000 0.054840
0.500000 3.500000 1.000000 0.063957
1.000000 3.500000 1.000000 0.202664
1.500000 3.500000 1.000000 0.289747
2.000000 3.500000 1.000000 -0.034804
2.500000 3.500000 1.000000 0.137650
3.000000 3.500000 1.000000 -0.095280
3.500000 3.500000 1.000000 0.076312
4.000000 3.500000 1.000000 -0.006766
4.500000 3.500000 1.000000 0.097481
5.000000 3.500000 1.000000 -0.082213
0.000000 4.000000 1.000000 0.128725
0.500000 4.000000 1.000000 0.231907
