#
# unconstrained optimization path with trust region size
# read by circles.dem
#
-1.2000	    1.0000	    1.0000
-1.1753	    1.3807	    1.0000
-0.9764	    0.9219	    1.0000
-0.7045	    0.4225	    1.0000
-0.5965	    0.3442	    0.5000
-0.4271	    0.1603	    0.5000
-0.1645	   -0.0419	    0.5000
-0.0858	    0.0012	    0.2500
 0.1625	   -0.0276	    0.2500
 0.2335	    0.0495	    0.2500
 0.4553	    0.1648	    0.2500
 0.5126	    0.2595	    0.2500
 0.6847	    0.4409	    0.2500
 0.7327	    0.5345	    0.2500
 0.8726	    0.7417	    0.2500
 0.8984	    0.8064	    0.2500
 0.9881	    0.9682	    0.2500
 0.9926	    0.9853	    0.2500
 1.0000	    0.9999	    0.2500



